,total_price,unit_price,pizza_size,pizza_ingredients,pizza_category,pizza_name_id,pizza_id,day_of_week,hour_of_day,day_of_month,quantity
25438,16.25,16.25,1,12,2,60,25439,1.0,15.0,7.0,1
25439,16.5,16.5,1,21,2,57,25440,1.0,15.0,7.0,1
25440,16.25,16.25,1,12,2,60,25441,1.0,15.0,7.0,1
25441,12.0,12.0,2,18,3,90,25442,1.0,15.0,7.0,1
25442,12.75,12.75,2,8,0,82,25443,1.0,15.0,7.0,1
25443,20.75,20.75,0,14,2,53,25444,1.0,16.0,7.0,1
25444,20.75,20.75,0,6,2,68,25445,1.0,16.0,7.0,1
25445,20.5,20.5,0,5,1,29,25446,1.0,17.0,7.0,1
25446,20.25,20.25,0,31,3,41,25447,1.0,17.0,7.0,1
25447,20.25,20.25,0,0,2,5,25448,1.0,17.0,7.0,1
25448,12.0,12.0,2,20,1,19,25449,1.0,17.0,7.0,1
25449,16.5,16.5,1,21,2,57,25450,1.0,17.0,7.0,1
25450,17.95,17.95,0,22,3,21,25451,1.0,17.0,7.0,1
25451,16.0,16.0,1,30,1,45,25452,1.0,17.0,7.0,1
25452,9.75,9.75,2,16,1,52,25453,1.0,17.0,7.0,1
25453,12.75,12.75,2,2,0,2,25454,1.0,17.0,7.0,1
25454,20.5,20.5,0,20,1,17,25455,1.0,17.0,7.0,1
25455,16.0,16.0,1,5,1,30,25456,1.0,17.0,7.0,1
25456,20.75,20.75,0,4,2,32,25457,1.0,17.0,7.0,1
25457,18.5,18.5,0,17,3,20,25458,1.0,17.0,7.0,1
25458,13.25,13.25,1,23,1,27,25459,1.0,17.0,7.0,1
25459,20.75,20.75,0,8,0,80,25460,1.0,17.0,7.0,1
25460,20.25,20.25,0,18,3,88,25461,1.0,17.0,7.0,1
25461,16.5,16.5,1,4,2,33,25462,1.0,17.0,7.0,1
25462,12.0,12.0,2,18,3,90,25463,1.0,18.0,7.0,1
25463,20.5,20.5,0,5,1,29,25464,1.0,18.0,7.0,1
25464,16.75,16.75,1,2,0,1,25465,1.0,18.0,7.0,1
25465,20.75,20.75,0,14,2,53,25466,1.0,18.0,7.0,1
25466,9.75,9.75,2,16,1,52,25467,1.0,18.0,7.0,1
25467,41.5,20.75,0,26,3,71,25468,1.0,18.0,7.0,2
25468,20.75,20.75,0,2,0,0,25469,1.0,18.0,7.0,1
25469,12.75,12.75,2,2,0,2,25470,1.0,18.0,7.0,1
25470,12.0,12.0,2,28,3,25,25471,1.0,18.0,7.0,1
25471,10.5,10.5,2,23,1,28,25472,1.0,18.0,7.0,1
25472,20.5,20.5,0,20,1,17,25473,1.0,18.0,7.0,1
25473,20.25,20.25,0,31,3,41,25474,1.0,18.0,7.0,1
25474,13.25,13.25,1,23,1,27,25475,1.0,18.0,7.0,1
25475,18.5,18.5,0,17,3,20,25476,1.0,18.0,7.0,1
25476,13.25,13.25,1,23,1,27,25477,1.0,18.0,7.0,1
25477,16.5,16.5,1,4,2,33,25478,1.0,18.0,7.0,1
25478,16.0,16.0,1,18,3,89,25479,1.0,18.0,7.0,1
25479,16.5,16.5,1,4,2,33,25480,1.0,18.0,7.0,1
25480,20.75,20.75,0,2,0,0,25481,1.0,18.0,7.0,1
25481,20.25,20.25,0,31,3,41,25482,1.0,18.0,7.0,1
25482,12.0,12.0,2,1,1,3,25483,1.0,19.0,7.0,1
25483,20.75,20.75,0,10,0,65,25484,1.0,19.0,7.0,1
25484,12.25,12.25,2,0,2,7,25485,1.0,19.0,7.0,1
25485,16.0,16.0,1,30,1,45,25486,1.0,19.0,7.0,1
25486,16.5,16.5,1,26,3,72,25487,1.0,19.0,7.0,1
25487,20.75,20.75,0,29,2,77,25488,1.0,19.0,7.0,1
25488,12.0,12.0,2,1,1,3,25489,1.0,20.0,7.0,1
25489,16.0,16.0,1,20,1,18,25490,1.0,20.0,7.0,1
25490,12.0,12.0,2,5,1,31,25491,1.0,20.0,7.0,1
25491,20.75,20.75,0,10,0,65,25492,1.0,20.0,7.0,1
25492,18.5,18.5,0,17,3,20,25493,1.0,20.0,7.0,1
25493,16.0,16.0,1,27,3,75,25494,1.0,21.0,7.0,1
25494,16.0,16.0,1,31,3,42,25495,1.0,22.0,7.0,1
25495,12.5,12.5,2,21,2,58,25496,1.0,22.0,7.0,1
25496,20.75,20.75,0,10,0,65,25497,1.0,22.0,7.0,1
25497,18.5,18.5,0,17,3,20,25498,3.0,11.0,7.0,1
25498,20.25,20.25,0,27,3,74,25499,3.0,11.0,7.0,1
25499,13.25,13.25,1,23,1,27,25500,3.0,11.0,7.0,1
25500,20.75,20.75,0,14,2,53,25501,3.0,11.0,7.0,1
25501,12.75,12.75,2,8,0,82,25502,3.0,11.0,7.0,1
25502,16.75,16.75,1,9,0,12,25503,3.0,11.0,7.0,1
25503,16.75,16.75,1,11,0,15,25504,3.0,11.0,7.0,1
25504,16.0,16.0,1,5,1,30,25505,3.0,11.0,7.0,1
25505,16.0,16.0,1,20,1,18,25506,3.0,11.0,7.0,1
25506,20.75,20.75,0,10,0,65,25507,3.0,11.0,7.0,1
25507,16.0,16.0,1,18,3,89,25508,3.0,11.0,7.0,1
25508,33.0,16.5,0,23,1,26,25509,3.0,12.0,7.0,2
25509,20.5,20.5,0,30,1,44,25510,3.0,12.0,7.0,1
25510,16.5,16.5,1,6,2,69,25511,3.0,12.0,7.0,1
25511,20.75,20.75,0,8,0,80,25512,3.0,12.0,7.0,1
25512,16.75,16.75,1,2,0,1,25513,3.0,12.0,7.0,1
25513,12.0,12.0,2,1,1,3,25514,3.0,12.0,7.0,1
25514,20.75,20.75,0,7,0,8,25515,3.0,12.0,7.0,1
25515,20.5,20.5,0,5,1,29,25516,3.0,12.0,7.0,1
25516,12.0,12.0,2,18,3,90,25517,3.0,12.0,7.0,1
25517,16.0,16.0,1,20,1,18,25518,3.0,12.0,7.0,1
25518,12.0,12.0,2,1,1,3,25519,3.0,12.0,7.0,1
25519,16.0,16.0,1,5,1,30,25520,3.0,12.0,7.0,1
25520,20.75,20.75,0,21,2,56,25521,3.0,12.0,7.0,1
25521,20.75,20.75,0,10,0,65,25522,3.0,12.0,7.0,1
25522,20.5,20.5,0,30,1,44,25523,3.0,12.0,7.0,1
25523,16.75,16.75,1,10,0,66,25524,3.0,12.0,7.0,1
25524,20.75,20.75,0,2,0,0,25525,3.0,13.0,7.0,1
25525,16.75,16.75,1,11,0,15,25526,3.0,13.0,7.0,1
25526,18.5,18.5,0,17,3,20,25527,3.0,13.0,7.0,1
25527,20.25,20.25,0,25,3,38,25528,3.0,13.0,7.0,1
25528,20.75,20.75,0,9,0,11,25529,3.0,13.0,7.0,1
25529,18.5,18.5,0,17,3,20,25530,3.0,13.0,7.0,1
25530,20.25,20.25,0,31,3,41,25531,3.0,13.0,7.0,1
25531,41.5,20.75,0,8,0,80,25532,3.0,13.0,7.0,2
25532,16.75,16.75,1,8,0,81,25533,3.0,13.0,7.0,1
25533,12.75,12.75,2,7,0,10,25534,3.0,13.0,7.0,1
25534,37.0,18.5,0,17,3,20,25535,3.0,13.0,7.0,2
25535,20.25,20.25,0,28,3,23,25536,3.0,13.0,7.0,1
25536,20.25,20.25,0,31,3,41,25537,3.0,13.0,7.0,1
25537,20.5,20.5,0,30,1,44,25538,3.0,13.0,7.0,1
25538,12.0,12.0,2,30,1,46,25539,3.0,13.0,7.0,1
25539,12.5,12.5,1,16,1,51,25540,3.0,13.0,7.0,1
25540,20.75,20.75,0,14,2,53,25541,3.0,13.0,7.0,1
25541,12.5,12.5,2,21,2,58,25542,3.0,13.0,7.0,1
25542,12.75,12.75,2,10,0,67,25543,3.0,13.0,7.0,1
25543,12.5,12.5,2,6,2,70,25544,3.0,13.0,7.0,1
25544,25.5,25.5,3,15,1,86,25545,3.0,13.0,7.0,1
25545,12.75,12.75,2,11,0,16,25546,3.0,13.0,7.0,1
25546,15.25,15.25,0,16,1,50,25547,3.0,13.0,7.0,1
25547,16.5,16.5,1,24,2,63,25548,3.0,13.0,7.0,1
25548,20.75,20.75,0,8,0,80,25549,3.0,13.0,7.0,1
25549,16.5,16.5,1,21,2,57,25550,3.0,13.0,7.0,1
25550,12.5,12.5,2,21,2,58,25551,3.0,13.0,7.0,1
25551,20.75,20.75,0,7,0,8,25552,3.0,15.0,7.0,1
25552,20.5,20.5,0,20,1,17,25553,3.0,15.0,7.0,1
25553,16.5,16.5,1,6,2,69,25554,3.0,15.0,7.0,1
25554,14.75,14.75,1,22,3,22,25555,3.0,15.0,7.0,1
25555,20.5,20.5,0,5,1,29,25556,3.0,15.0,7.0,1
25556,12.75,12.75,2,9,0,13,25557,3.0,15.0,7.0,1
25557,16.0,16.0,1,25,3,39,25558,3.0,15.0,7.0,1
25558,20.25,20.25,0,31,3,41,25559,3.0,15.0,7.0,1
25559,16.0,16.0,1,31,3,42,25560,3.0,15.0,7.0,1
25560,24.0,12.0,2,1,1,3,25561,3.0,15.0,7.0,2
25561,20.25,20.25,0,12,2,59,25562,3.0,15.0,7.0,1
25562,16.75,16.75,1,10,0,66,25563,3.0,15.0,7.0,1
25563,20.75,20.75,0,10,0,65,25564,3.0,15.0,7.0,1
25564,20.75,20.75,0,6,2,68,25565,3.0,15.0,7.0,1
25565,17.95,17.95,0,22,3,21,25566,3.0,16.0,7.0,1
25566,16.5,16.5,1,4,2,33,25567,3.0,16.0,7.0,1
25567,16.5,16.5,1,21,2,57,25568,3.0,16.0,7.0,1
25568,12.0,12.0,2,28,3,25,25569,3.0,16.0,7.0,1
25569,20.5,20.5,0,30,1,44,25570,3.0,16.0,7.0,1
25570,12.25,12.25,2,12,2,61,25571,3.0,16.0,7.0,1
25571,12.5,12.5,2,6,2,70,25572,3.0,16.0,7.0,1
25572,21.0,10.5,2,23,1,28,25573,3.0,16.0,7.0,2
25573,12.0,12.0,2,25,3,40,25574,3.0,16.0,7.0,1
25574,20.75,20.75,0,6,2,68,25575,3.0,16.0,7.0,1
25575,10.5,10.5,2,23,1,28,25576,3.0,17.0,7.0,1
25576,20.75,20.75,0,8,0,80,25577,3.0,17.0,7.0,1
25577,12.25,12.25,2,12,2,61,25578,3.0,17.0,7.0,1
25578,16.75,16.75,1,8,0,81,25579,3.0,17.0,7.0,1
25579,12.75,12.75,2,9,0,13,25580,3.0,17.0,7.0,1
25580,25.5,25.5,3,15,1,86,25581,3.0,17.0,7.0,1
25581,16.75,16.75,1,7,0,9,25582,3.0,17.0,7.0,1
25582,20.25,20.25,0,31,3,41,25583,3.0,17.0,7.0,1
25583,12.75,12.75,2,2,0,2,25584,3.0,17.0,7.0,1
25584,20.25,20.25,0,31,3,41,25585,3.0,17.0,7.0,1
25585,11.0,11.0,2,19,1,49,25586,3.0,17.0,7.0,1
25586,12.0,12.0,2,1,1,3,25587,3.0,17.0,7.0,1
25587,16.5,16.5,1,6,2,69,25588,3.0,17.0,7.0,1
25588,12.75,12.75,2,8,0,82,25589,3.0,17.0,7.0,1
25589,20.25,20.25,0,18,3,88,25590,3.0,17.0,7.0,1
25590,20.75,20.75,0,21,2,56,25591,3.0,17.0,7.0,1
25591,16.0,16.0,1,27,3,75,25592,3.0,17.0,7.0,1
25592,16.5,16.5,1,21,2,57,25593,3.0,17.0,7.0,1
25593,20.5,20.5,0,15,1,83,25594,3.0,17.0,7.0,1
25594,16.5,16.5,0,23,1,26,25595,3.0,17.0,7.0,1
25595,17.5,17.5,0,19,1,47,25596,3.0,17.0,7.0,1
25596,21.0,21.0,0,13,3,35,25597,3.0,17.0,7.0,1
25597,16.75,16.75,1,9,0,12,25598,3.0,18.0,7.0,1
25598,12.5,12.5,2,4,2,34,25599,3.0,18.0,7.0,1
25599,16.5,16.5,1,21,2,57,25600,3.0,18.0,7.0,1
25600,12.5,12.5,2,6,2,70,25601,3.0,18.0,7.0,1
25601,13.25,13.25,1,23,1,27,25602,3.0,18.0,7.0,1
25602,16.0,16.0,1,20,1,18,25603,3.0,18.0,7.0,1
25603,18.5,18.5,0,17,3,20,25604,3.0,18.0,7.0,1
25604,20.75,20.75,0,24,2,62,25605,3.0,18.0,7.0,1
25605,12.0,12.0,2,1,1,3,25606,3.0,18.0,7.0,1
25606,17.95,17.95,0,22,3,21,25607,3.0,18.0,7.0,1
25607,12.0,12.0,2,28,3,25,25608,3.0,18.0,7.0,1
25608,20.75,20.75,0,26,3,71,25609,3.0,18.0,7.0,1
25609,24.0,12.0,2,18,3,90,25610,3.0,18.0,7.0,2
25610,20.25,20.25,0,27,3,74,25611,3.0,19.0,7.0,1
25611,16.0,16.0,1,5,1,30,25612,3.0,19.0,7.0,1
25612,20.75,20.75,0,29,2,77,25613,3.0,19.0,7.0,1
25613,12.0,12.0,2,1,1,3,25614,3.0,19.0,7.0,1
25614,20.25,20.25,0,0,2,5,25615,3.0,19.0,7.0,1
25615,16.5,16.5,1,4,2,33,25616,3.0,19.0,7.0,1
25616,9.75,9.75,2,16,1,52,25617,3.0,19.0,7.0,1
25617,20.75,20.75,0,2,0,0,25618,3.0,19.0,7.0,1
25618,16.25,16.25,1,0,2,6,25619,3.0,19.0,7.0,1
25619,20.5,20.5,0,20,1,17,25620,3.0,19.0,7.0,1
25620,11.0,11.0,2,19,1,49,25621,3.0,19.0,7.0,1
25621,20.75,20.75,0,10,0,65,25622,3.0,20.0,7.0,1
25622,12.0,12.0,2,15,1,85,25623,3.0,20.0,7.0,1
25623,20.5,20.5,0,5,1,29,25624,3.0,20.0,7.0,1
25624,16.0,16.0,1,30,1,45,25625,3.0,20.0,7.0,1
25625,15.25,15.25,0,16,1,50,25626,3.0,20.0,7.0,1
25626,12.0,12.0,2,20,1,19,25627,3.0,20.0,7.0,1
25627,9.75,9.75,2,16,1,52,25628,3.0,20.0,7.0,1
25628,20.75,20.75,0,6,2,68,25629,3.0,20.0,7.0,1
25629,20.75,20.75,0,14,2,53,25630,3.0,20.0,7.0,1
25630,12.75,12.75,2,9,0,13,25631,3.0,21.0,7.0,1
25631,12.75,12.75,2,8,0,82,25632,3.0,22.0,7.0,1
25632,20.75,20.75,0,24,2,62,25633,3.0,22.0,7.0,1
25633,20.25,20.25,0,31,3,41,25634,6.0,11.0,7.0,1
25634,17.5,17.5,0,19,1,47,25635,6.0,11.0,7.0,1
25635,9.75,9.75,2,16,1,52,25636,6.0,11.0,7.0,1
25636,20.25,20.25,0,12,2,59,25637,6.0,11.0,7.0,1
25637,16.5,16.5,1,4,2,33,25638,6.0,11.0,7.0,1
25638,12.5,12.5,1,16,1,51,25639,6.0,11.0,7.0,1
25639,20.25,20.25,0,27,3,74,25640,6.0,11.0,7.0,1
25640,16.75,16.75,1,13,3,36,25641,6.0,11.0,7.0,1
25641,12.0,12.0,2,1,1,3,25642,6.0,11.0,7.0,1
25642,13.25,13.25,1,23,1,27,25643,6.0,11.0,7.0,1
25643,12.0,12.0,2,5,1,31,25644,6.0,11.0,7.0,1
25644,16.0,16.0,1,31,3,42,25645,6.0,11.0,7.0,1
25645,16.5,16.5,1,14,2,54,25646,6.0,11.0,7.0,1
25646,12.5,12.5,2,26,3,73,25647,6.0,11.0,7.0,1
25647,20.75,20.75,0,4,2,32,25648,6.0,11.0,7.0,1
25648,16.75,16.75,1,7,0,9,25649,6.0,12.0,7.0,1
25649,41.5,20.75,0,24,2,62,25650,6.0,12.0,7.0,2
25650,20.75,20.75,0,10,0,65,25651,6.0,12.0,7.0,1
25651,23.65,23.65,2,3,2,4,25652,6.0,12.0,7.0,1
25652,14.5,14.5,1,19,1,48,25653,6.0,12.0,7.0,1
25653,15.25,15.25,0,16,1,50,25654,6.0,12.0,7.0,1
25654,16.5,16.5,1,21,2,57,25655,6.0,12.0,7.0,1
25655,16.5,16.5,1,4,2,33,25656,6.0,12.0,7.0,1
25656,14.75,14.75,1,22,3,22,25657,6.0,12.0,7.0,1
25657,20.75,20.75,0,14,2,53,25658,6.0,12.0,7.0,1
25658,20.25,20.25,0,0,2,5,25659,6.0,12.0,7.0,1
25659,20.75,20.75,0,8,0,80,25660,6.0,12.0,7.0,1
25660,12.0,12.0,2,1,1,3,25661,6.0,12.0,7.0,1
25661,16.5,16.5,1,14,2,54,25662,6.0,12.0,7.0,1
25662,16.75,16.75,1,11,0,15,25663,6.0,12.0,7.0,1
25663,10.5,10.5,2,23,1,28,25664,6.0,12.0,7.0,1
25664,15.25,15.25,0,16,1,50,25665,6.0,12.0,7.0,1
25665,20.75,20.75,0,10,0,65,25666,6.0,12.0,7.0,1
25666,12.0,12.0,2,25,3,40,25667,6.0,12.0,7.0,1
25667,20.75,20.75,0,8,0,80,25668,6.0,12.0,7.0,1
25668,18.5,18.5,0,17,3,20,25669,6.0,12.0,7.0,1
25669,9.75,9.75,2,16,1,52,25670,6.0,12.0,7.0,1
25670,16.0,16.0,1,28,3,24,25671,6.0,13.0,7.0,1
25671,12.5,12.5,2,14,2,55,25672,6.0,13.0,7.0,1
25672,16.25,16.25,1,0,2,6,25673,6.0,13.0,7.0,1
25673,12.75,12.75,2,11,0,16,25674,6.0,13.0,7.0,1
25674,18.5,18.5,0,17,3,20,25675,6.0,13.0,7.0,1
25675,29.5,14.75,1,22,3,22,25676,6.0,13.0,7.0,2
25676,20.5,20.5,0,30,1,44,25677,6.0,13.0,7.0,1
25677,12.5,12.5,2,6,2,70,25678,6.0,13.0,7.0,1
25678,23.65,23.65,2,3,2,4,25679,6.0,13.0,7.0,1
25679,12.0,12.0,2,28,3,25,25680,6.0,13.0,7.0,1
25680,12.0,12.0,2,27,3,76,25681,6.0,13.0,7.0,1
25681,16.5,16.5,1,6,2,69,25682,6.0,13.0,7.0,1
25682,16.0,16.0,1,15,1,84,25683,6.0,13.0,7.0,1
25683,33.5,16.75,1,7,0,9,25684,6.0,14.0,7.0,2
25684,12.75,12.75,2,11,0,16,25685,6.0,14.0,7.0,1
25685,16.0,16.0,1,28,3,24,25686,6.0,14.0,7.0,1
25686,11.0,11.0,2,19,1,49,25687,6.0,14.0,7.0,1
25687,9.75,9.75,2,16,1,52,25688,6.0,14.0,7.0,1
25688,20.75,20.75,0,14,2,53,25689,6.0,14.0,7.0,1
25689,16.5,16.5,1,14,2,54,25690,6.0,14.0,7.0,1
25690,20.75,20.75,0,21,2,56,25691,6.0,14.0,7.0,1
25691,20.25,20.25,0,25,3,38,25692,6.0,14.0,7.0,1
25692,14.5,14.5,1,19,1,48,25693,6.0,14.0,7.0,1
25693,16.75,16.75,1,8,0,81,25694,6.0,14.0,7.0,1
25694,14.75,14.75,1,22,3,22,25695,6.0,14.0,7.0,1
25695,17.95,17.95,0,22,3,21,25696,6.0,14.0,7.0,1
25696,16.5,16.5,1,4,2,33,25697,6.0,14.0,7.0,1
25697,20.75,20.75,0,6,2,68,25698,6.0,14.0,7.0,1
25698,16.75,16.75,1,2,0,1,25699,6.0,14.0,7.0,1
25699,16.25,16.25,1,0,2,6,25700,6.0,14.0,7.0,1
25700,12.75,12.75,2,7,0,10,25701,6.0,14.0,7.0,1
25701,20.75,20.75,0,4,2,32,25702,6.0,14.0,7.0,1
25702,16.5,16.5,1,4,2,33,25703,6.0,14.0,7.0,1
25703,20.25,20.25,0,18,3,88,25704,6.0,15.0,7.0,1
25704,16.5,16.5,1,4,2,33,25705,6.0,15.0,7.0,1
25705,20.25,20.25,0,31,3,41,25706,6.0,15.0,7.0,1
25706,20.5,20.5,0,15,1,83,25707,6.0,15.0,7.0,1
25707,16.5,16.5,1,24,2,63,25708,6.0,15.0,7.0,1
25708,20.5,20.5,0,5,1,29,25709,6.0,16.0,7.0,1
25709,16.0,16.0,1,5,1,30,25710,6.0,16.0,7.0,1
25710,25.5,25.5,3,15,1,86,25711,6.0,16.0,7.0,1
25711,20.75,20.75,0,2,0,0,25712,6.0,16.0,7.0,1
25712,16.0,16.0,1,27,3,75,25713,6.0,16.0,7.0,1
25713,20.75,20.75,0,11,0,14,25714,6.0,16.0,7.0,1
25714,16.5,16.5,1,4,2,33,25715,6.0,17.0,7.0,1
25715,18.5,18.5,0,17,3,20,25716,6.0,17.0,7.0,1
25716,12.0,12.0,2,5,1,31,25717,6.0,17.0,7.0,1
25717,20.75,20.75,0,14,2,53,25718,6.0,17.0,7.0,1
25718,16.5,16.5,1,21,2,57,25719,6.0,17.0,7.0,1
25719,20.75,20.75,0,2,0,0,25720,6.0,17.0,7.0,1
25720,12.0,12.0,2,30,1,46,25721,6.0,17.0,7.0,1
25721,16.75,16.75,1,11,0,15,25722,6.0,17.0,7.0,1
25722,18.5,18.5,0,17,3,20,25723,6.0,17.0,7.0,1
25723,20.75,20.75,0,6,2,68,25724,6.0,17.0,7.0,1
25724,20.25,20.25,0,27,3,74,25725,6.0,17.0,7.0,1
25725,16.75,16.75,1,2,0,1,25726,6.0,18.0,7.0,1
25726,16.5,16.5,0,23,1,26,25727,6.0,18.0,7.0,1
25727,20.75,20.75,0,10,0,65,25728,6.0,18.0,7.0,1
25728,18.5,18.5,0,17,3,20,25729,6.0,18.0,7.0,1
25729,20.25,20.25,0,18,3,88,25730,6.0,18.0,7.0,1
25730,12.0,12.0,2,28,3,25,25731,6.0,18.0,7.0,1
25731,16.5,16.5,1,4,2,33,25732,6.0,18.0,7.0,1
25732,20.75,20.75,0,21,2,56,25733,6.0,18.0,7.0,1
25733,12.75,12.75,2,10,0,67,25734,6.0,18.0,7.0,1
25734,12.0,12.0,2,20,1,19,25735,6.0,18.0,7.0,1
25735,20.5,20.5,0,30,1,44,25736,6.0,18.0,7.0,1
25736,9.75,9.75,2,16,1,52,25737,6.0,18.0,7.0,1
25737,20.5,20.5,0,20,1,17,25738,6.0,18.0,7.0,1
25738,20.75,20.75,0,2,0,0,25739,6.0,19.0,7.0,1
25739,16.75,16.75,1,11,0,15,25740,6.0,19.0,7.0,1
25740,16.75,16.75,1,10,0,66,25741,6.0,19.0,7.0,1
25741,16.75,16.75,1,10,0,66,25742,6.0,19.0,7.0,1
25742,12.0,12.0,2,27,3,76,25743,6.0,19.0,7.0,1
25743,12.0,12.0,2,15,1,85,25744,6.0,19.0,7.0,1
25744,18.5,18.5,0,17,3,20,25745,6.0,19.0,7.0,1
25745,20.75,20.75,0,8,0,80,25746,6.0,19.0,7.0,1
25746,23.65,23.65,2,3,2,4,25747,6.0,19.0,7.0,1
25747,16.75,16.75,1,2,0,1,25748,6.0,19.0,7.0,1
25748,23.65,23.65,2,3,2,4,25749,6.0,19.0,7.0,1
25749,11.0,11.0,2,19,1,49,25750,6.0,19.0,7.0,1
25750,20.75,20.75,0,6,2,68,25751,6.0,19.0,7.0,1
25751,20.75,20.75,0,24,2,62,25752,6.0,19.0,7.0,1
25752,16.75,16.75,1,2,0,1,25753,6.0,20.0,7.0,1
25753,16.0,16.0,1,28,3,24,25754,6.0,20.0,7.0,1
25754,16.75,16.75,1,10,0,66,25755,6.0,20.0,7.0,1
25755,16.0,16.0,1,27,3,75,25756,6.0,20.0,7.0,1
25756,15.25,15.25,0,16,1,50,25757,6.0,20.0,7.0,1
25757,16.5,16.5,1,21,2,57,25758,6.0,20.0,7.0,1
25758,20.5,20.5,0,20,1,17,25759,6.0,21.0,7.0,1
25759,18.5,18.5,0,17,3,20,25760,6.0,21.0,7.0,1
25760,12.5,12.5,2,6,2,70,25761,6.0,21.0,7.0,1
25761,16.0,16.0,1,20,1,18,25762,6.0,21.0,7.0,1
25762,20.75,20.75,0,21,2,56,25763,6.0,21.0,7.0,1
25763,16.75,16.75,1,8,0,81,25764,6.0,21.0,7.0,1
25764,18.5,18.5,0,17,3,20,25765,6.0,22.0,7.0,1
25765,12.0,12.0,2,28,3,25,25766,6.0,22.0,7.0,1
25766,16.0,16.0,1,15,1,84,25767,6.0,22.0,7.0,1
25767,16.0,16.0,1,18,3,89,25768,6.0,22.0,7.0,1
25768,14.75,14.75,1,22,3,22,25769,6.0,22.0,7.0,1
25769,12.5,12.5,1,16,1,51,25770,6.0,22.0,7.0,1
25770,12.75,12.75,2,10,0,67,25771,6.0,22.0,7.0,1
25771,20.75,20.75,0,8,0,80,25772,6.0,22.0,7.0,1
25772,16.25,16.25,1,0,2,6,25773,2.0,11.0,7.0,1
25773,20.5,20.5,0,20,1,17,25774,2.0,11.0,7.0,1
25774,18.5,18.5,0,17,3,20,25775,2.0,11.0,7.0,1
25775,16.75,16.75,1,11,0,15,25776,2.0,11.0,7.0,1
25776,20.75,20.75,0,8,0,80,25777,2.0,11.0,7.0,1
25777,20.75,20.75,0,7,0,8,25778,2.0,11.0,7.0,1
25778,12.5,12.5,2,24,2,64,25779,2.0,11.0,7.0,1
25779,16.5,16.5,1,29,2,78,25780,2.0,11.0,7.0,1
25780,12.25,12.25,2,12,2,61,25781,2.0,12.0,7.0,1
25781,20.25,20.25,0,25,3,38,25782,2.0,12.0,7.0,1
25782,20.25,20.25,0,31,3,41,25783,2.0,12.0,7.0,1
25783,12.5,12.5,2,14,2,55,25784,2.0,12.0,7.0,1
25784,20.75,20.75,0,2,0,0,25785,2.0,12.0,7.0,1
25785,12.0,12.0,2,1,1,3,25786,2.0,12.0,7.0,1
25786,23.65,23.65,2,3,2,4,25787,2.0,12.0,7.0,1
25787,20.25,20.25,0,0,2,5,25788,2.0,12.0,7.0,1
25788,20.75,20.75,0,7,0,8,25789,2.0,12.0,7.0,1
25789,12.75,12.75,2,7,0,10,25790,2.0,12.0,7.0,1
25790,20.75,20.75,0,9,0,11,25791,2.0,12.0,7.0,1
25791,18.5,18.5,0,17,3,20,25792,2.0,12.0,7.0,1
25792,20.5,20.5,0,5,1,29,25793,2.0,12.0,7.0,1
25793,16.0,16.0,1,31,3,42,25794,2.0,12.0,7.0,1
25794,20.75,20.75,0,24,2,62,25795,2.0,12.0,7.0,1
25795,41.5,20.75,0,8,0,80,25796,2.0,12.0,7.0,2
25796,16.75,16.75,1,8,0,81,25797,2.0,12.0,7.0,1
25797,12.0,12.0,2,1,1,3,25798,2.0,12.0,7.0,1
25798,20.25,20.25,0,31,3,41,25799,2.0,12.0,7.0,1
25799,12.0,12.0,2,1,1,3,25800,2.0,12.0,7.0,1
25800,20.75,20.75,0,10,0,65,25801,2.0,12.0,7.0,1
25801,12.0,12.0,2,28,3,25,25802,2.0,12.0,7.0,1
25802,20.5,20.5,0,5,1,29,25803,2.0,12.0,7.0,1
25803,16.75,16.75,1,2,0,1,25804,2.0,12.0,7.0,1
25804,12.25,12.25,2,12,2,61,25805,2.0,12.0,7.0,1
25805,16.75,16.75,1,2,0,1,25806,2.0,13.0,7.0,1
25806,16.0,16.0,1,31,3,42,25807,2.0,13.0,7.0,1
25807,20.75,20.75,0,2,0,0,25808,2.0,13.0,7.0,1
25808,12.0,12.0,2,1,1,3,25809,2.0,13.0,7.0,1
25809,16.75,16.75,1,9,0,12,25810,2.0,13.0,7.0,1
25810,20.5,20.5,0,20,1,17,25811,2.0,13.0,7.0,1
25811,16.5,16.5,0,23,1,26,25812,2.0,13.0,7.0,1
25812,20.5,20.5,0,5,1,29,25813,2.0,13.0,7.0,1
25813,16.0,16.0,1,31,3,42,25814,2.0,13.0,7.0,1
25814,20.75,20.75,0,10,0,65,25815,2.0,13.0,7.0,1
25815,16.5,16.5,1,29,2,78,25816,2.0,13.0,7.0,1
25816,20.25,20.25,0,18,3,88,25817,2.0,13.0,7.0,1
25817,20.75,20.75,0,8,0,80,25818,2.0,13.0,7.0,1
25818,20.75,20.75,0,10,0,65,25819,2.0,13.0,7.0,1
25819,16.5,16.5,1,21,2,57,25820,2.0,13.0,7.0,1
25820,16.75,16.75,1,2,0,1,25821,2.0,13.0,7.0,1
25821,18.5,18.5,0,17,3,20,25822,2.0,13.0,7.0,1
25822,17.95,17.95,0,22,3,21,25823,2.0,13.0,7.0,1
25823,16.5,16.5,0,23,1,26,25824,2.0,13.0,7.0,1
25824,20.75,20.75,0,4,2,32,25825,2.0,14.0,7.0,1
